price,list_price,sold_price,home_type,home_type_bucket,neighbourhood,latitude,longitude,bedrooms,bedrooms_plus,bathrooms,estimated_area_sqft
699000.0,699000.0,699000.0,CONDO,CONDO,Moss Park,43.6566436,-79.3547917,2,0,2,750.0
689900.0,689900.0,689900.0,CONDO,CONDO,South Riverdale,43.6580467,-79.3415625,2,0,2,750.0
688000.0,688000.0,688000.0,CONDO,CONDO,Annex,43.6675198,-79.4011128,2,0,1,750.0
624900.0,624900.0,624900.0,CONDO,CONDO,Blake-Jones,43.6811252,-79.3324348,2,0,2,750.0
668000.0,668000.0,668000.0,CONDO,CONDO,Mount Pleasant East,43.7070855,-79.3977452,1,1,2,650.0
679900.0,679900.0,679900.0,CONDO,CONDO,Church-Yonge Corridor,43.6616458,-79.37671940000001,2,1,2,650.0
625000.0,625000.0,625000.0,CONDO,CONDO,Church Yonge Corridor,43.6702766,-79.385166,2,0,2,750.0
685000.0,685000.0,685000.0,CONDO,CONDO,Niagara,43.6387744,-79.4117185,2,0,2,850.0
699990.0,699990.0,699990.0,CONDO,CONDO,Church-Yonge Corridor,43.6551052,-79.3762548,2,0,2,650.0
650000.0,650000.0,650000.0,CONDO,CONDO,Waterfront Communities C8,43.6419614,-79.3736294,1,1,1,550.0
699000.0,699000.0,699000.0,CONDO,CONDO,Kensington-Chinatown,43.6549318,-79.39054569999999,1,1,1,650.0
670000.0,670000.0,670000.0,CONDO,CONDO,Church-Yonge Corridor,43.6627217,-79.3794411,2,0,1,650.0
649990.0,649990.0,649990.0,CONDO,CONDO,Niagara,43.63978890000001,-79.4096362,1,1,2,650.0
700000.0,700000.0,700000.0,CONDO,CONDO,Waterfront Communities C1,43.6450517,-79.3988327,1,1,1,750.0
639000.0,639000.0,639000.0,CONDO,CONDO,Waterfront Communities C8,43.641973,-79.3735899,1,1,1,550.0
613000.0,613000.0,613000.0,CONDO,CONDO,Kensington-Chinatown,43.64938189999999,-79.39800629999999,1,1,2,650.0
649000.0,649000.0,649000.0,CONDO,CONDO,Little Portugal,43.6435052,-79.4276351,2,0,2,750.0
669888.0,669888.0,669888.0,CONDO,CONDO,Niagara,43.6415493,-79.4158848,1,1,1,650.0
631900.0,631900.0,631900.0,CONDO,CONDO,Oakwood Village,43.6803749,-79.4337199,2,0,2,850.0
699000.0,699000.0,699000.0,CONDO,CONDO,Waterfront Communities C8,43.641973,-79.3735899,2,0,1,750.0
659900.0,659900.0,659900.0,CONDO,CONDO,Cabbagetown South St James Town,43.6649311,-79.3768619,2,0,2,850.0
620000.0,620000.0,620000.0,CONDO,CONDO,Niagara,43.636608,-79.4048673,1,1,1,650.0
628888.0,628888.0,628888.0,CONDO,CONDO,Church-Yonge Corridor,43.6696399,-79.38273869999999,1,1,1,650.0
618900.0,618900.0,618900.0,CONDO,CONDO,Bay Street Corridor,43.6642638,-79.3855084,1,1,1,550.0
695000.0,695000.0,695000.0,CONDO,CONDO,Church Yonge Corridor,43.6492853,-79.3738227,1,0,1,1100.0
699000.0,699000.0,699000.0,CONDO,CONDO,Casa Loma,43.6830274,-79.4179185,2,0,2,750.0
649999.0,649999.0,649999.0,CONDO,CONDO,Dufferin Grove,43.6537849,-79.4425631,2,0,1,750.0
628000.0,628000.0,628000.0,CONDO,CONDO,Mount Pleasant West,43.7104736,-79.3924946,2,0,2,650.0
698990.0,698990.0,698990.0,CONDO,CONDO,East End-Danforth,43.6878454,-79.3019439,1,1,2,750.0
615000.0,615000.0,615000.0,CONDO,CONDO,Waterfront Communities The Island,43.6388732,-79.3986617,1,0,1,750.0
699800.0,699800.0,699800.0,CONDO,CONDO,North St James Town,43.6707607,-79.3773018,2,0,2,850.0
625000.0,625000.0,625000.0,CONDO,CONDO,Waterfront Communities The Island,43.6397347,-79.3920867,1,1,1,750.0
659000.0,659000.0,659000.0,CONDO,CONDO,Mount Pleasant West,43.7060573,-79.3977655,2,0,2,750.0
679000.0,679000.0,679000.0,CONDO,CONDO,Church Yonge Corridor,43.6611081,-79.3765785,3,0,2,1100.0
699000.0,699000.0,699000.0,CONDO,CONDO,East End-Danforth,43.6853564,-79.2928204,2,0,2,1100.0
639000.0,639000.0,639000.0,CONDO,CONDO,Annex,43.6703836,-79.3944212,1,0,1,350.0
659000.0,659000.0,659000.0,CONDO,CONDO,Mount Pleasant East,43.7106496,-79.37734,1,0,1,750.0
700000.0,700000.0,700000.0,CONDO,CONDO,Waterfront Communities The Island,43.6398049,-79.3979687,2,0,2,750.0
672000.0,672000.0,672000.0,CONDO,CONDO,High Park-Swansea,43.6489468,-79.4855934,1,1,1,550.0
669900.0,669900.0,669900.0,CONDO,CONDO,Waterfront Communities C1,43.6402683,-79.3960141,2,1,2,750.0
609900.0,609900.0,609900.0,CONDO,CONDO,Waterfront Communities The Island,43.644122,-79.3960066,1,0,1,650.0
688000.0,688000.0,688000.0,CONDO,CONDO,Waterfront Communities The Island,43.6400003,-79.3788904,1,0,1,850.0
648000.0,648000.0,648000.0,CONDO,CONDO,Niagara,43.6364747,-79.4020594,1,1,1,750.0
609900.0,609900.0,609900.0,CONDO,CONDO,Roncesvalles,43.650384,-79.4448584,1,0,1,650.0
699000.0,699000.0,699000.0,CONDO,CONDO,Bay Street Corridor,43.6667966,-79.3886683,1,1,1,550.0
620000.0,620000.0,620000.0,CONDO,CONDO,Waterfront Communities C8,43.655305,-79.3537502,1,0,1,750.0
648888.0,648888.0,648888.0,CONDO,CONDO,Bay Street Corridor,43.6668981,-79.3890419,1,1,1,550.0
699999.0,699999.0,699999.0,CONDO,CONDO,Moss Park,43.6518891,-79.3717226,1,1,1,750.0
649000.0,649000.0,649000.0,CONDO,CONDO,Church-Yonge Corridor,43.6663783,-79.38456,1,1,1,550.0
618000.0,618000.0,618000.0,CONDO,CONDO,Lansing Westgate,43.7654478,-79.4141909,2,0,2,950.0
619000.0,619000.0,619000.0,CONDO,CONDO,High Park Swansea,43.6363049,-79.4702129,1,1,1,750.0
629900.0,629900.0,629900.0,CONDO,CONDO,Waterfront Communities The Island,43.6471359,-79.3982207,1,0,1,750.0
612888.0,612888.0,612888.0,CONDO,CONDO,South Parkdale,43.6364069,-79.4660636,1,1,1,650.0
699900.0,699900.0,699900.0,CONDO,CONDO,Bay Street Corridor,43.6570436,-79.3820394,2,0,2,750.0
690000.0,690000.0,690000.0,CONDO,CONDO,Waterfront Communities C1,43.6472416,-79.39194859999999,2,0,2,750.0
699999.0,699999.0,699999.0,CONDO,CONDO,Church-Yonge Corridor,43.6655348,-79.3801464,1,0,1,650.0
675000.0,675000.0,675000.0,CONDO,CONDO,TCRP - Regent Park,43.6614815,-79.3588958,2,0,2,664.0
698000.0,698000.0,698000.0,CONDO,CONDO,Kensington-Chinatown,43.6498673,-79.39918779999999,1,1,2,650.0
689000.0,689000.0,689000.0,CONDO,CONDO,Church Yonge Corridor,43.6593548,-79.3758049,3,1,2,1700.0
618000.0,618000.0,618000.0,CONDO,CONDO,Waterfront Communities C8,43.64440039999999,-79.3712891,1,1,1,650.0
688000.0,688000.0,688000.0,CONDO,CONDO,Bay Street Corridor,43.666815,-79.3875312,2,1,1,950.0
623000.0,623000.0,623000.0,CONDO,CONDO,Mount Pleasant West,43.7065237,-79.3920212,1,1,1,650.0
658000.0,658000.0,658000.0,CONDO,CONDO,Mount Pleasant West,43.7099274,-79.3939021,2,0,2,850.0
699900.0,699900.0,699900.0,CONDO,CONDO,High Park-Swansea,43.6362926,-79.47046279999999,2,0,2,950.0
618000.0,618000.0,618000.0,CONDO,CONDO,Waterfront Communities C8,43.6445245,-79.3709035,1,0,1,550.0
628000.0,628000.0,628000.0,CONDO,CONDO,Waterfront Communities C1,43.6475347,-79.390554,1,1,1,650.0
688000.0,688000.0,688000.0,CONDO,CONDO,Yonge-St. Clair,43.6866509,-79.3995111,1,1,2,750.0
615000.0,615000.0,615000.0,CONDO,CONDO,Niagara,43.6394917,-79.411204,2,1,2,750.0
649000.0,649000.0,649000.0,CONDO,CONDO,Waterfront Communities C1,43.6489003,-79.38802989999999,2,0,2,750.0
628000.0,628000.0,628000.0,CONDO,CONDO,Moss Park,43.65053270000001,-79.36852600000002,2,0,1,750.0
649000.0,649000.0,649000.0,CONDO,CONDO,Annex,43.6748768,-79.3996322,1,1,1,550.0
699900.0,699900.0,699900.0,CONDO,CONDO,Waterfront Communities The Island,43.6457578,-79.3946255,1,1,2,750.0
655000.0,655000.0,655000.0,CONDO,CONDO,Mount Pleasant West,43.7060573,-79.3977655,2,0,2,750.0
699900.0,699900.0,699900.0,CONDO,CONDO,Waterfront Communities C1,43.641429,-79.3922187,2,0,2,750.0
678000.0,678000.0,678000.0,CONDO,CONDO,Waterfront Communities C1,43.6474069,-79.3895932,2,1,1,650.0
700000.0,700000.0,700000.0,CONDO,CONDO,North St James Town,43.6679848,-79.3755762,2,0,2,850.0
699000.0,699000.0,699000.0,CONDO,CONDO,Yonge St Clair,43.6879141,-79.3961909,1,1,2,850.0
639000.0,639000.0,639000.0,CONDO,CONDO,Church-Yonge Corridor,43.6519098,-79.3770909,1,1,1,750.0
685000.0,685000.0,685000.0,CONDO,CONDO,High Park-Swansea,43.6362926,-79.47046279999999,2,0,2,850.0
698000.0,698000.0,698000.0,CONDO,CONDO,Regent Park,43.659783,-79.362653,2,0,2,750.0
659000.0,659000.0,659000.0,CONDO,CONDO,Waterfront Communities C8,43.6445245,-79.3709035,2,0,2,650.0
649000.0,649000.0,649000.0,CONDO,CONDO,North St James Town,43.6722218,-79.37735959999999,2,0,1,650.0
700000.0,700000.0,700000.0,CONDO,CONDO,Mount Pleasant West,43.7104736,-79.3924946,2,0,2,750.0
649999.0,649999.0,649999.0,CONDO,CONDO,Niagara,43.636608,-79.4048673,2,0,1,650.0
650000.0,650000.0,650000.0,CONDO,CONDO,Cabbagetown South St James Town,43.6649311,-79.3768619,2,0,2,950.0
658000.0,658000.0,658000.0,CONDO,CONDO,Waterfront Communities The Island,43.6393446,-79.3929716,1,0,1,650.0
689000.0,689000.0,689000.0,CONDO,CONDO,Church Yonge Corridor,43.6705684,-79.3814562,1,1,2,750.0
639800.0,639800.0,639800.0,CONDO,CONDO,Kensington Chinatown,43.652508,-79.3885848,1,1,1,650.0
680000.0,680000.0,680000.0,CONDO,CONDO,Annex,43.6675198,-79.4011128,2,0,1,950.0
699900.0,699900.0,699900.0,CONDO,CONDO,Regent Park,43.6609714,-79.3603967,2,0,2,850.0
699000.0,699000.0,699000.0,CONDO,CONDO,Rosedale Moore Park,43.6724987,-79.3774996,2,0,2,1100.0
699900.0,699900.0,699900.0,CONDO,CONDO,Bay Street Corridor,43.6616166,-79.3846797,2,0,2,1100.0
639800.0,639800.0,639800.0,CONDO,CONDO,Mount Pleasant West,43.70708279999999,-79.3978214,2,0,2,650.0
635000.0,635000.0,635000.0,CONDO,CONDO,Waterfront Communities C1,43.6488571,-79.3925862,1,1,1,650.0
638000.0,638000.0,638000.0,CONDO,CONDO,Yonge-Eglinton,43.700445,-79.397789,1,1,1,750.0
639900.0,639900.0,639900.0,CONDO,CONDO,Casa Loma,43.6856818,-79.4047339,1,1,1,650.0
639000.0,639000.0,639000.0,CONDO,CONDO,Niagara,43.6398765,-79.4167372,1,1,2,650.0
609900.0,609900.0,609900.0,CONDO,CONDO,Regent Park,43.6590965,-79.3629015,2,0,1,650.0
607990.0,607990.0,607990.0,CONDO,CONDO,Regent Park,43.6605751,-79.35632989999999,2,0,2,750.0
619900.0,619900.0,619900.0,CONDO,CONDO,Waterfront Communities The Island,43.6403228,-79.3917567,1,1,1,650.0
618000.0,618000.0,618000.0,CONDO,CONDO,Church-Yonge Corridor,43.6548343,-79.375195,2,0,2,650.0
669000.0,669000.0,669000.0,CONDO,CONDO,Mount Pleasant West,43.71035699999999,-79.3925946,2,0,2,650.0
639888.0,639888.0,639888.0,CONDO,CONDO,Waterfront Communities C1,43.6476771,-79.39335820000001,1,1,2,650.0
649950.0,649950.0,649950.0,CONDO,CONDO,Bay Street Corridor,43.665388,-79.3880211,1,0,1,550.0
619000.0,619000.0,619000.0,CONDO,CONDO,Niagara,43.6384589,-79.4140635,1,1,2,750.0
624700.0,624700.0,624700.0,CONDO,CONDO,Kensington Chinatown,43.6501593,-79.3926005,1,1,2,750.0
629900.0,629900.0,629900.0,CONDO,CONDO,Waterfront Communities C1,43.6383693,-79.3986981,1,1,1,750.0
678000.0,678000.0,678000.0,CONDO,CONDO,Waterfront Communities C8,43.6455213,-79.3687484,2,0,2,650.0
698000.0,698000.0,698000.0,CONDO,CONDO,Lansing Westgate,43.760279,-79.4111305,2,1,2,850.0
699000.0,699000.0,699000.0,CONDO,CONDO,Junction Area,43.6709319,-79.4784085,2,1,2,850.0
689900.0,689900.0,689900.0,CONDO,CONDO,TCCY - Church-Yonge Corridor,43.6563789,-79.3765965,3,0,2,820.0
629900.0,629900.0,629900.0,CONDO,CONDO,TCBC - Bay Street Corridor,43.665388,-79.3880211,2,0,1,639.0
644900.0,644900.0,644900.0,CONDO,CONDO,South Riverdale,43.6647797,-79.3409446,2,0,1,642.0
699000.0,699000.0,699000.0,CONDO,CONDO,Waterfront Communities The Island,43.6429451,-79.3805034,1,1,1,550.0
605000.0,605000.0,605000.0,CONDO,CONDO,TCNI - Niagara,43.6395782,-79.4113325,2,0,1,563.0
645000.0,645000.0,645000.0,CONDO,CONDO,Yonge-Eglinton,43.7080568,-79.400489,1,1,2,750.0
620000.0,620000.0,620000.0,CONDO,CONDO,Waterfront Communities The Island,43.6403228,-79.3917567,1,1,1,650.0
699900.0,699900.0,699900.0,CONDO,CONDO,High Park Swansea,43.6391101,-79.4725886,2,0,2,950.0
649000.0,649000.0,649000.0,CONDO,CONDO,South Riverdale,43.6580515,-79.3512131,2,0,2,750.0
619000.0,619000.0,619000.0,CONDO,CONDO,Niagara,43.6398765,-79.4167372,1,1,2,650.0
686800.0,686800.0,686800.0,CONDO,CONDO,Bay Street Corridor,43.665388,-79.3880211,1,1,1,750.0
659000.0,659000.0,659000.0,CONDO,CONDO,Waterfront Communities The Island,43.6445412,-79.3764773,1,1,2,750.0
665000.0,665000.0,665000.0,CONDO,CONDO,High Park North,43.7641885,-79.40493,2,1,2,1500.0
699900.0,699900.0,699900.0,CONDO,CONDO,Waterfront Communities C1,43.64258299999999,-79.39603699999999,1,1,1,550.0
619999.0,619999.0,619999.0,CONDO,CONDO,Niagara,43.6396998,-79.40901559999999,1,0,1,650.0
695000.0,695000.0,695000.0,CONDO,CONDO,Moss Park,43.652588,-79.3676913,2,0,2,750.0
690000.0,690000.0,690000.0,CONDO,CONDO,Mount Pleasant West,43.7105383,-79.3932829,2,0,2,950.0
680000.0,680000.0,680000.0,CONDO,CONDO,Annex,43.6717424,-79.3878028,1,1,1,550.0
679000.0,679000.0,679000.0,CONDO,CONDO,Mount Pleasant West,43.7098418,-79.396432,1,1,1,650.0
630000.0,630000.0,630000.0,CONDO,CONDO,The Beaches,43.6697437,-79.3021822,1,0,1,650.0
650000.0,650000.0,650000.0,CONDO,CONDO,Moss Park,43.6522051,-79.3707929,2,0,2,750.0
629999.0,629999.0,629999.0,CONDO,CONDO,Casa Loma,43.6856818,-79.4047339,1,1,1,650.0
658000.0,658000.0,658000.0,CONDO,CONDO,Waterfront Communities C8,43.6500434,-79.3675082,3,0,2,750.0
669000.0,669000.0,669000.0,CONDO,CONDO,Church Yonge Corridor,43.6700844,-79.3805554,1,1,1,750.0
649900.0,649900.0,649900.0,CONDO,CONDO,Bay Street Corridor,43.6568586,-79.3836642,1,1,2,850.0
644900.0,644900.0,644900.0,CONDO,CONDO,Oakwood Village,43.6807738,-79.4317757,2,0,2,650.0
634900.0,634900.0,634900.0,CONDO,CONDO,Islington City Centre West,43.639823,-79.5597887,2,0,2,850.0
699900.0,699900.0,699900.0,CONDO,CONDO,South Parkdale,43.6393277,-79.4268762,2,1,2,750.0
695000.0,695000.0,695000.0,CONDO,CONDO,Waterfront Communities C1,43.6453719,-79.39144859999999,2,1,2,750.0
699900.0,699900.0,699900.0,CONDO,CONDO,Waterfront Communities The Island,43.6471782,-79.3910623,1,0,1,650.0
668000.0,668000.0,668000.0,CONDO,CONDO,Bay Street Corridor,43.6601368,-79.3858692,1,1,1,650.0
638000.0,638000.0,638000.0,CONDO,CONDO,Annex,43.66859789999999,-79.3954327,1,0,1,550.0
609999.0,609999.0,609999.0,CONDO,CONDO,Church Yonge Corridor,43.6520368,-79.3733358,1,1,2,1100.0
649999.0,649999.0,649999.0,CONDO,CONDO,East End-Danforth,43.6870907,-79.3061714,1,1,2,550.0
650000.0,650000.0,650000.0,CONDO,CONDO,Waterfront Communities C1,43.6383693,-79.3986981,1,1,1,750.0
620000.0,620000.0,620000.0,CONDO,CONDO,Niagara,43.6394709,-79.4112753,2,1,2,650.0
660000.0,660000.0,660000.0,CONDO,CONDO,Waterfront Communities C1,43.6453719,-79.39144859999999,2,1,2,750.0
649000.0,649000.0,649000.0,CONDO,CONDO,Bay Street Corridor,43.6642638,-79.3855084,1,1,1,550.0
660000.0,660000.0,660000.0,CONDO,CONDO,Waterfront Communities The Island,43.6440617,-79.3894386,1,0,1,650.0
620000.0,620000.0,620000.0,CONDO,CONDO,Waterfront Communities C1,43.6476915,-79.3933074,1,1,2,650.0
649000.0,649000.0,649000.0,CONDO,CONDO,Moss Park,43.6515395,-79.3680908,2,0,1,850.0
659000.0,659000.0,659000.0,CONDO,CONDO,High Park-Swansea,43.6360472,-79.4671475,2,0,2,750.0
648880.0,648880.0,648880.0,CONDO,CONDO,Waterfront Communities C1,43.6490838,-79.392082,1,1,1,650.0
629000.0,629000.0,629000.0,CONDO,CONDO,Niagara,43.6384589,-79.4140635,1,1,1,650.0
698000.0,698000.0,698000.0,CONDO,CONDO,Bay Street Corridor,43.6668981,-79.3890419,1,0,1,550.0
695000.0,695000.0,695000.0,CONDO,CONDO,Waterfront Communities C1,43.648321,-79.3928867,2,0,1,650.0
635000.0,635000.0,635000.0,CONDO,CONDO,High Park Swansea,43.6368174,-79.474189,2,0,1,850.0
689000.0,689000.0,689000.0,CONDO,CONDO,Bay Street Corridor,43.6620243,-79.3865463,2,0,2,750.0
699900.0,699900.0,699900.0,CONDO,CONDO,Annex,43.6733118,-79.415925,2,0,1,650.0
639000.0,639000.0,639000.0,CONDO,CONDO,Waterfront Communities The Island,43.6393446,-79.3929716,1,1,1,650.0
609000.0,609000.0,609000.0,CONDO,CONDO,Waterfront Communities The Island,43.6399005,-79.3905103,1,1,1,650.0
698000.0,698000.0,698000.0,CONDO,CONDO,Waterfront Communities C1,43.6476915,-79.3933074,2,0,2,650.0
604900.0,604900.0,604900.0,CONDO,CONDO,Church Yonge Corridor,43.6695584,-79.3846569,1,1,2,750.0
649000.0,649000.0,649000.0,CONDO,CONDO,Niagara,43.63978890000001,-79.4096362,2,0,2,750.0
686000.0,686000.0,686000.0,CONDO,CONDO,Waterfront Communities The Island,43.648879,-79.3880443,2,0,2,750.0
675000.0,675000.0,675000.0,CONDO,CONDO,Church Yonge Corridor,43.6611022,-79.3825928,2,1,2,850.0
699900.0,699900.0,699900.0,CONDO,CONDO,Church Yonge Corridor,43.6547114,-79.3792073,2,0,2,950.0
695000.0,695000.0,695000.0,CONDO,CONDO,Moss Park,43.6508207,-79.3712023,1,1,2,750.0
619900.0,619900.0,619900.0,CONDO,CONDO,Niagara,43.6382738,-79.415117,1,1,2,750.0
648000.0,648000.0,648000.0,CONDO,CONDO,Church-Yonge Corridor,43.6696221,-79.3835253,2,0,1,650.0
688000.0,688000.0,688000.0,CONDO,CONDO,Mount Pleasant West,43.7107674,-79.3943498,2,0,2,750.0
609000.0,609000.0,609000.0,CONDO,CONDO,High Park Swansea,43.636943,-79.4689321,2,0,2,950.0
689900.0,689900.0,689900.0,CONDO,CONDO,Greenwood-Coxwell,43.6633936,-79.3283852,2,0,2,750.0
649000.0,649000.0,649000.0,CONDO,CONDO,Waterfront Communities The Island,43.6393941,-79.3997862,2,0,1,750.0
675000.0,675000.0,675000.0,CONDO,CONDO,High Park North,43.7641885,-79.40493,2,0,2,1500.0
649999.0,649999.0,649999.0,CONDO,CONDO,Bay Street Corridor,43.665388,-79.3880211,1,1,1,550.0
625000.0,625000.0,625000.0,CONDO,CONDO,Moss Park,43.6533131,-79.3598823,2,0,2,650.0
600000.0,600000.0,600000.0,CONDO,CONDO,Annex,43.6733118,-79.415925,1,1,2,350.0
679900.0,679900.0,679900.0,CONDO,CONDO,Moss Park,43.6548253,-79.388447,1,1,1,750.0
610000.0,610000.0,610000.0,CONDO,CONDO,Church Yonge Corridor,43.6611081,-79.3765785,2,1,2,1100.0
620000.0,620000.0,620000.0,CONDO,CONDO,Waterfront Communities C1,43.6461914,-79.39106269999999,1,0,1,550.0
638000.0,638000.0,638000.0,CONDO,CONDO,North St James Town,43.6707607,-79.3773018,1,1,1,650.0
659000.0,659000.0,659000.0,CONDO,CONDO,Kensington Chinatown,43.6530828,-79.3900382,1,1,1,650.0
699106.0,699106.0,699106.0,CONDO,CONDO,Yonge-Eglinton,43.703159,-79.3980089,1,1,1,650.0
689000.0,689000.0,689000.0,CONDO,CONDO,North St James Town,43.6707607,-79.3773018,2,0,2,850.0
608888.0,608888.0,608888.0,CONDO,CONDO,Annex,43.6702658,-79.3943539,1,1,1,650.0
697000.0,697000.0,697000.0,CONDO,CONDO,University,43.6645164,-79.4105865,1,0,1,650.0
649000.0,649000.0,649000.0,CONDO,CONDO,High Park Swansea,43.6481789,-79.4874357,1,0,1,650.0
670000.0,670000.0,670000.0,CONDO,CONDO,Waterfront Communities C8,43.6500434,-79.3675082,2,1,2,650.0
639000.0,639000.0,639000.0,CONDO,CONDO,Islington City Centre West,43.649568,-79.5265828,2,0,2,1100.0
669900.0,669900.0,669900.0,CONDO,CONDO,Bay Street Corridor,43.6667966,-79.3886683,1,0,1,550.0
649900.0,649900.0,649900.0,CONDO,CONDO,Oakwood Village,43.68078149999999,-79.4316101,2,0,2,650.0
689900.0,689900.0,689900.0,CONDO,CONDO,Kensington-Chinatown,43.6533209,-79.38873889999999,2,0,2,650.0
689900.0,689900.0,689900.0,CONDO,CONDO,Annex,43.670312,-79.394299,1,1,1,650.0
600000.0,600000.0,600000.0,CONDO,CONDO,Church-Yonge Corridor,43.6533456,-79.3793731,1,1,1,650.0
649000.0,649000.0,649000.0,CONDO,CONDO,Church-Yonge Corridor,43.6557672,-79.3763377,2,0,2,750.0
630000.0,630000.0,630000.0,CONDO,CONDO,Church-Yonge Corridor,43.6560563,-79.3772154,2,0,2,650.0
689000.0,689000.0,689000.0,CONDO,CONDO,Yonge-Eglinton,43.7080568,-79.400489,1,1,2,750.0
689900.0,689900.0,689900.0,CONDO,CONDO,Moss Park,43.6527803,-79.3690294,2,0,1,1100.0
669000.0,669000.0,669000.0,CONDO,CONDO,Annex,43.67112179999999,-79.3877595,1,1,1,550.0
678000.0,678000.0,678000.0,CONDO,CONDO,Kensington-Chinatown,43.6585742,-79.3953228,1,1,2,550.0
639900.0,639900.0,639900.0,CONDO,CONDO,Greenwood-Coxwell,43.6645969,-79.3218774,1,0,1,750.0
619000.0,619000.0,619000.0,CONDO,CONDO,South Riverdale,43.65780850000001,-79.351512,2,0,2,650.0
619000.0,619000.0,619000.0,CONDO,CONDO,Little Portugal,43.6432865,-79.4277898,2,0,2,650.0
619000.0,619000.0,619000.0,CONDO,CONDO,Waterfront Communities C1,43.6489003,-79.38802989999999,2,0,2,750.0
699000.0,699000.0,699000.0,CONDO,CONDO,Bay Street Corridor,43.6668981,-79.3890419,1,1,1,550.0
605000.0,605000.0,605000.0,CONDO,CONDO,Bay Street Corridor,43.6595018,-79.3847849,1,1,2,750.0
625000.0,625000.0,625000.0,CONDO,CONDO,Waterfront Communities The Island,43.6411905,-79.3829556,2,0,1,750.0
649999.0,649999.0,649999.0,CONDO,CONDO,Niagara,43.64102279999999,-79.4034575,2,0,1,750.0
699000.0,699000.0,699000.0,CONDO,CONDO,Kensington-Chinatown,43.6567324,-79.392335,1,0,1,550.0
669000.0,669000.0,669000.0,CONDO,CONDO,Waterfront Communities The Island,43.6432587,-79.3764035,1,1,2,650.0
650000.0,650000.0,650000.0,CONDO,CONDO,Annex,43.6741119,-79.3957326,1,1,1,650.0
629900.0,629900.0,629900.0,CONDO,CONDO,Waterfront Communities C1,43.6445805,-79.40255789999999,1,0,1,650.0
628000.0,628000.0,628000.0,CONDO,CONDO,Niagara,43.6396436,-79.4151851,2,0,2,750.0
645000.0,645000.0,645000.0,CONDO,CONDO,Waterfront Communities C1,43.6398212,-79.3776871,1,0,1,750.0
649000.0,649000.0,649000.0,CONDO,CONDO,Church-Yonge Corridor,43.6655095,-79.3830247,2,0,1,650.0
608000.0,608000.0,608000.0,CONDO,CONDO,Mount Pleasant West,43.7084796,-79.3975213,1,1,1,650.0
690000.0,690000.0,690000.0,CONDO,CONDO,Waterfront Communities C1,43.6454752,-79.3923183,1,1,1,650.0
618800.0,618800.0,618800.0,CONDO,CONDO,Bay Street Corridor,43.6630187,-79.3863345,1,1,1,750.0
652000.0,652000.0,652000.0,CONDO,CONDO,South Riverdale,43.6601382,-79.3424223,2,0,1,650.0
694900.0,694900.0,694900.0,CONDO,CONDO,South Riverdale,43.6580467,-79.3415625,1,1,1,650.0
659000.0,659000.0,659000.0,CONDO,CONDO,Bay Street Corridor,43.6570436,-79.3820394,1,1,1,550.0
680000.0,680000.0,680000.0,CONDO,CONDO,Niagara,43.6395782,-79.4113325,2,0,2,750.0
619000.0,619000.0,619000.0,CONDO,CONDO,South Parkdale,43.6364069,-79.4660636,2,1,2,950.0
664999.0,664999.0,664999.0,CONDO,CONDO,Dufferin Grove,43.6547892,-79.4447539,1,1,2,650.0
629000.0,629000.0,629000.0,CONDO,CONDO,Greenwood-Coxwell,43.6633936,-79.3283852,2,0,2,650.0
699900.0,699900.0,699900.0,CONDO,CONDO,North St James Town,43.6671746,-79.3763191,2,0,2,850.0
699000.0,699000.0,699000.0,CONDO,CONDO,Niagara,43.6386787,-79.41618960000001,2,1,2,750.0
619900.0,619900.0,619900.0,CONDO,CONDO,Little Portugal,43.641523,-79.4240871,1,1,1,650.0
679999.0,679999.0,679999.0,CONDO,CONDO,Regent Park,43.6612798,-79.35916209999999,2,0,2,750.0
650000.0,650000.0,650000.0,CONDO,CONDO,Mount Pleasant West,43.7000245,-79.3874656,2,0,1,750.0
699000.0,699000.0,699000.0,CONDO,CONDO,Church-Yonge Corridor,43.6627041,-79.37922429999999,3,0,2,750.0
679000.0,679000.0,679000.0,CONDO,CONDO,Niagara,43.6398765,-79.4167372,1,1,2,750.0
679800.0,679800.0,679800.0,CONDO,CONDO,Junction Area,43.66383949999999,-79.45812529999999,2,0,1,650.0
625000.0,625000.0,625000.0,CONDO,CONDO,Church Yonge Corridor,43.6686162,-79.3843472,1,0,1,650.0
699900.0,699900.0,699900.0,CONDO,CONDO,St Andrew Windfields,43.7502599,-79.4059172,1,1,1,750.0
629900.0,629900.0,629900.0,CONDO,CONDO,Church-Yonge Corridor,43.6535188,-79.3748269,1,1,2,650.0
688000.0,688000.0,688000.0,CONDO,CONDO,Waterfront Communities The Island,43.6461651,-79.3970301,1,1,1,850.0
650000.0,650000.0,650000.0,CONDO,CONDO,Church-Yonge Corridor,43.6570368,-79.3740809,2,0,1,650.0
629900.0,629900.0,629900.0,CONDO,CONDO,Little Portugal,43.642236,-79.4264979,1,0,1,550.0
669000.0,669000.0,669000.0,CONDO,CONDO,Islington City Centre West,43.6454885,-79.5303865,2,1,2,1100.0
615000.0,615000.0,615000.0,CONDO,CONDO,Church-Yonge Corridor,43.6560563,-79.3772154,2,1,2,750.0
639000.0,639000.0,639000.0,CONDO,CONDO,Church Yonge Corridor,43.653392,-79.373798,1,1,1,750.0
