price,list_price,sold_price,home_type,home_type_bucket,neighbourhood,latitude,longitude,bedrooms,bedrooms_plus,bathrooms,estimated_area_sqft,Distance_to_School,Distance_to_Hospital,Distance_to_Park,Distance_to_Library,Distance_to_Bank,Distance_to_Pharmacy,Distance_to_Grocery,Distance_to_Subway,Restaurants_Within_1km,Parks_Within_2km,Schools_Within_2km,_id,AREA_ID,AREA_ATTR_ID,PARENT_AREA_ID,AREA_SHORT_CODE,AREA_LONG_CODE,AREA_NAME,AREA_DESC,CLASSIFICATION,CLASSIFICATION_CODE,OBJECTID,Neighbourhood
8495000.0,8495000.0,8495000.0,HOUSE,HOUSE,Forest Hill South,43.69691,-79.4136854,5,1,7,4250.0,171.75,2145.22,60.37,827.01,784.3,735.93,772.7,1322.95,18,55,41,57,2502310,26022825,,101,101,Forest Hill South,Forest Hill South (101),Not an NIA or Emerging Neighbourhood,,17825633.0,Forest Hill South
12500000.0,12500000.0,12500000.0,HOUSE,HOUSE,Rosedale-Moore Park,43.68010140000001,-79.3833483,4,1,6,5000.0,303.03,1671.19,175.85,946.55,576.98,565.82,908.86,580.46,33,80,46,60,2502307,26022822,,98,98,Rosedale-Moore Park,Rosedale-Moore Park (98),Not an NIA or Emerging Neighbourhood,,17825681.0,Rosedale-Moore Park
10180000.0,10180000.0,10180000.0,HOUSE,HOUSE,Forest Hill South,43.6922318,-79.4191758,4,1,7,5000.0,547.31,1646.24,199.01,1120.91,569.04,641.86,690.64,861.83,5,59,35,57,2502310,26022825,,101,101,Forest Hill South,Forest Hill South (101),Not an NIA or Emerging Neighbourhood,,17825633.0,Forest Hill South
17000000.0,17000000.0,17000000.0,HOUSE,HOUSE,Rosedale Moore Park,43.683075,-79.3706727,6,1,7,5000.0,179.24,2207.38,208.15,1758.71,1216.2,565.28,535.52,1072.85,0,63,30,60,2502307,26022822,,98,98,Rosedale-Moore Park,Rosedale-Moore Park (98),Not an NIA or Emerging Neighbourhood,,17825681.0,Rosedale-Moore Park
12900000.0,12900000.0,12900000.0,HOUSE,HOUSE,Casa Loma,43.6861468,-79.410803,4,2,7,5000.0,291.42,1016.94,229.2,696.42,304.33,292.86,282.85,383.9,14,68,40,62,2502305,26022820,,96,96,Casa Loma,Casa Loma (96),Not an NIA or Emerging Neighbourhood,,17825713.0,Casa Loma
13950000.0,13950000.0,13950000.0,HOUSE,HOUSE,Forest Hill South,43.6993835,-79.4204452,5,1,6,5000.0,414.94,2447.27,425.02,328.43,468.7,374.84,558.4,1259.21,27,43,32,57,2502310,26022825,,101,101,Forest Hill South,Forest Hill South (101),Not an NIA or Emerging Neighbourhood,,17825633.0,Forest Hill South
9395000.0,9395000.0,9395000.0,HOUSE,HOUSE,Forest Hill South,43.7010363,-79.4160649,6,1,5,4250.0,480.17,2599.27,114.33,401.66,430.02,271.46,406.48,1543.5,21,50,41,57,2502310,26022825,,101,101,Forest Hill South,Forest Hill South (101),Not an NIA or Emerging Neighbourhood,,17825633.0,Forest Hill South
7295000.0,7295000.0,7295000.0,HOUSE,HOUSE,Rosedale Moore Park,43.6746698,-79.3844218,4,1,7,4250.0,373.02,1078.73,159.32,355.28,366.55,390.44,298.81,385.67,124,86,59,60,2502307,26022822,,98,98,Rosedale-Moore Park,Rosedale-Moore Park (98),Not an NIA or Emerging Neighbourhood,,17825681.0,Rosedale-Moore Park
9488888.0,9488888.0,9488888.0,HOUSE,HOUSE,Casa Loma,43.6871225,-79.4082193,4,2,7,4250.0,220.23,1204.85,337.12,927.42,396.96,374.83,365.64,616.77,8,62,36,62,2502305,26022820,,96,96,Casa Loma,Casa Loma (96),Not an NIA or Emerging Neighbourhood,,17825713.0,Casa Loma
8999000.0,8999000.0,8999000.0,HOUSE,HOUSE,Lawrence Park South,43.7157388,-79.4206516,7,1,10,5000.0,488.13,1970.12,381.6,1076.79,670.43,693.74,721.4,1792.78,8,48,40,55,2502312,26022827,,103,103,Lawrence Park South,Lawrence Park South (103),Not an NIA or Emerging Neighbourhood,,17825601.0,Lawrence Park South
7995000.0,7995000.0,7995000.0,HOUSE,HOUSE,Annex,43.6706996,-79.3976942,5,1,6,4250.0,174.34,1288.72,120.27,650.99,275.77,274.3,251.59,267.87,129,91,73,63,2502304,26022819,,95,95,Annex,Annex (95),Not an NIA or Emerging Neighbourhood,,17825729.0,Annex
22000000.0,22000000.0,22000000.0,HOUSE,HOUSE,Forest Hill South,43.6981664,-79.4106264,5,1,8,5000.0,408.85,2313.62,196.16,934.91,634.71,621.1,653.59,1072.39,16,56,47,57,2502310,26022825,,101,101,Forest Hill South,Forest Hill South (101),Not an NIA or Emerging Neighbourhood,,17825633.0,Forest Hill South
12300000.0,12300000.0,12300000.0,HOUSE,HOUSE,Lawrence Park South,43.7205391,-79.4026529,7,1,7,5000.0,529.82,2330.35,95.48,487.99,727.52,240.88,528.31,646.11,18,44,35,55,2502312,26022827,,103,103,Lawrence Park South,Lawrence Park South (103),Not an NIA or Emerging Neighbourhood,,17825601.0,Lawrence Park South
7900000.0,7900000.0,7900000.0,HOUSE,HOUSE,Rosedale Moore Park,43.6846289,-79.3706711,4,1,6,5000.0,146.0,2365.09,203.36,1804.5,1328.71,483.95,431.12,1244.52,0,60,25,60,2502307,26022822,,98,98,Rosedale-Moore Park,Rosedale-Moore Park (98),Not an NIA or Emerging Neighbourhood,,17825681.0,Rosedale-Moore Park
11995000.0,11995000.0,11995000.0,HOUSE,HOUSE,Rosedale Moore Park,43.6764826,-79.3862638,5,0,7,5000.0,343.88,1306.25,101.57,505.46,277.28,297.44,511.05,181.92,113,87,56,60,2502307,26022822,,98,98,Rosedale-Moore Park,Rosedale-Moore Park (98),Not an NIA or Emerging Neighbourhood,,17825681.0,Rosedale-Moore Park
15599000.0,15599000.0,15599000.0,HOUSE,HOUSE,Bridle Path Sunnybrook York Mills,43.7434287,-79.380702,5,1,8,5000.0,307.31,2360.52,416.92,2301.54,508.51,499.83,586.06,2039.19,1,28,18,112,2502255,26022770,,41,41,Bridle Path-Sunnybrook-York Mills,Bridle Path-Sunnybrook-York Mills (41),Not an NIA or Emerging Neighbourhood,,17826513.0,Bridle Path-Sunnybrook-York Mills
12250000.0,12250000.0,12250000.0,HOUSE,HOUSE,Rosedale Moore Park,43.6771038,-79.3825472,6,2,7,5000.0,92.54,1335.88,131.16,664.92,569.79,567.46,597.02,486.03,76,83,51,60,2502307,26022822,,98,98,Rosedale-Moore Park,Rosedale-Moore Park (98),Not an NIA or Emerging Neighbourhood,,17825681.0,Rosedale-Moore Park
10789000.0,10789000.0,10789000.0,HOUSE,HOUSE,Lawrence Park South,43.7117711,-79.4168292,5,2,7,5000.0,415.88,2507.43,596.4,1095.63,929.67,936.33,940.47,1569.74,11,54,45,55,2502312,26022827,,103,103,Lawrence Park South,Lawrence Park South (103),Not an NIA or Emerging Neighbourhood,,17825601.0,Lawrence Park South
7615000.0,7615000.0,7615000.0,HOUSE,HOUSE,High Park Swansea,43.6516717,-79.4558115,4,1,7,4250.0,316.65,1345.94,599.98,917.09,392.16,443.32,441.44,528.86,35,48,37,101,2502266,26022781,,87,87,High Park-Swansea,High Park-Swansea (87),Not an NIA or Emerging Neighbourhood,,17826337.0,High Park-Swansea
34500000.0,34500000.0,34500000.0,HOUSE,HOUSE,Casa Loma,43.6788443,-79.406816,6,2,11,5000.0,180.34,712.84,150.51,941.27,715.83,442.51,485.05,460.51,24,83,53,62,2502305,26022820,,96,96,Casa Loma,Casa Loma (96),Not an NIA or Emerging Neighbourhood,,17825713.0,Casa Loma
10795000.0,10795000.0,10795000.0,HOUSE,HOUSE,Lawrence Park North,43.7338553,-79.4015504,4,1,8,5000.0,324.19,2545.17,265.85,998.15,280.83,252.68,270.94,838.03,18,33,23,54,2502313,26022828,,105,105,Lawrence Park North,Lawrence Park North (105),Not an NIA or Emerging Neighbourhood,,17825585.0,Lawrence Park North
7375000.0,7375000.0,7375000.0,HOUSE,HOUSE,Forest Hill South,43.694392,-79.4119348,5,0,5,4250.0,194.76,1882.41,282.08,1130.95,553.48,618.2,665.95,1078.62,7,59,39,57,2502310,26022825,,101,101,Forest Hill South,Forest Hill South (101),Not an NIA or Emerging Neighbourhood,,17825633.0,Forest Hill South
11900000.0,11900000.0,11900000.0,HOUSE,HOUSE,Forest Hill South,43.6965095,-79.4121692,4,1,6,5000.0,190.04,2112.89,71.34,944.73,783.95,782.48,815.56,1206.61,18,57,44,57,2502310,26022825,,101,101,Forest Hill South,Forest Hill South (101),Not an NIA or Emerging Neighbourhood,,17825633.0,Forest Hill South
8990000.0,8990000.0,8990000.0,HOUSE,HOUSE,Rosedale Moore Park,43.6768732,-79.3785362,4,1,7,4250.0,226.11,1344.52,373.29,857.32,499.52,551.04,586.16,538.72,43,78,43,60,2502307,26022822,,98,98,Rosedale-Moore Park,Rosedale-Moore Park (98),Not an NIA or Emerging Neighbourhood,,17825681.0,Rosedale-Moore Park
16995000.0,16995000.0,16995000.0,HOUSE,HOUSE,Rosedale Moore Park,43.6841677,-79.3700236,6,1,9,5000.0,187.35,2336.98,242.54,1852.13,1255.64,550.98,501.77,1188.95,0,57,28,60,2502307,26022822,,98,98,Rosedale-Moore Park,Rosedale-Moore Park (98),Not an NIA or Emerging Neighbourhood,,17825681.0,Rosedale-Moore Park
16800000.0,16800000.0,16800000.0,HOUSE,HOUSE,Bridle Path Sunnybrook York Mills,43.7387522,-79.3727846,4,0,4,3250.0,807.73,1776.84,481.47,1740.44,1327.9,1315.72,1403.57,2738.0,0,28,21,112,2502255,26022770,,41,41,Bridle Path-Sunnybrook-York Mills,Bridle Path-Sunnybrook-York Mills (41),Not an NIA or Emerging Neighbourhood,,17826513.0,Bridle Path-Sunnybrook-York Mills
600000.0,719900.0,600000.0,HOUSE,HOUSE,Greenwood Coxwell,43.6709242,-79.3204258,1,0,1,900.0,133.9,2145.42,227.63,213.64,234.48,187.02,167.48,1485.89,26,55,32,91,2502276,26022791,,65,65,Greenwood-Coxwell,Greenwood-Coxwell (65),Not an NIA or Emerging Neighbourhood,,17826177.0,Greenwood-Coxwell
550000.0,549900.0,550000.0,HOUSE,HOUSE,Weston Pellam Park,43.6778336,-79.4638262,2,0,1,900.0,123.01,2023.63,189.26,471.34,771.84,496.41,652.47,2480.27,29,53,33,66,2502301,26022816,,91,91,Weston-Pelham Park,Weston-Pelham Park (91),Neighbourhood Improvement Area,NIA,17825777.0,Weston-Pelham Park
520000.0,560000.0,520000.0,HOUSE,HOUSE,Weston Pellam Park,43.6768679,-79.4598431,1,1,1,700.0,357.72,2185.08,235.23,293.21,781.91,275.41,365.82,2282.77,31,53,33,66,2502301,26022816,,91,91,Weston-Pelham Park,Weston-Pelham Park (91),Neighbourhood Improvement Area,NIA,17825777.0,Weston-Pelham Park
675000.0,699900.0,675000.0,HOUSE,HOUSE,North J,43.6779102,-79.4201015,5,0,2,1300.0,364.74,368.79,287.46,521.31,523.6,507.03,638.09,877.89,52,83,53,64,2502303,26022818,,94,94,Wychwood,Wychwood (94),Not an NIA or Emerging Neighbourhood,,17825745.0,Wychwood
685000.0,748988.0,685000.0,HOUSE,HOUSE,Weston Pellam Park,43.6780197,-79.4633323,1,1,2,900.0,115.52,2065.89,233.98,468.96,812.63,489.04,665.73,2486.16,29,54,34,66,2502301,26022816,,91,91,Weston-Pelham Park,Weston-Pelham Park (91),Neighbourhood Improvement Area,NIA,17825777.0,Weston-Pelham Park
660000.0,699000.0,660000.0,HOUSE,HOUSE,Weston Pellam Park,43.6688626,-79.4527552,3,0,1,1300.0,247.03,2320.35,231.72,435.43,357.64,489.51,524.3,1326.26,44,54,35,66,2502301,26022816,,91,91,Weston-Pelham Park,Weston-Pelham Park (91),Neighbourhood Improvement Area,NIA,17825777.0,Weston-Pelham Park
675000.0,749000.0,675000.0,HOUSE,HOUSE,East End Danforth,43.6848533,-79.3009451,4,0,2,1750.0,288.14,2009.75,76.87,200.04,375.86,354.48,361.86,469.53,29,64,36,94,2502273,26022788,,62,62,East End-Danforth,East End-Danforth (62),Not an NIA or Emerging Neighbourhood,,17826225.0,East End-Danforth
750000.0,699900.0,750000.0,HOUSE,HOUSE,Greenwood Coxwell,43.6685423,-79.323575,2,0,1,900.0,288.38,2381.98,299.7,451.72,595.45,483.81,446.76,1648.94,36,59,28,91,2502276,26022791,,65,65,Greenwood-Coxwell,Greenwood-Coxwell (65),Not an NIA or Emerging Neighbourhood,,17826177.0,Greenwood-Coxwell
725000.0,795000.0,725000.0,HOUSE,HOUSE,Woodbine Corridor,43.6738663,-79.3127479,2,1,1,1300.0,281.72,2038.28,326.41,763.74,522.02,399.09,514.58,1395.26,27,54,32,92,2502275,26022790,,64,64,Woodbine Corridor,Woodbine Corridor (64),Not an NIA or Emerging Neighbourhood,,17826193.0,Woodbine Corridor
720000.0,399999.0,720000.0,HOUSE,HOUSE,O Connor Parkview,43.7081552,-79.2995506,2,2,2,900.0,472.86,1252.53,477.89,748.45,1035.01,284.54,267.46,1680.98,7,47,20,131,2502236,26022751,,54,54,O'Connor-Parkview,O'Connor-Parkview (54),Not an NIA or Emerging Neighbourhood,,17826817.0,O'Connor-Parkview
720000.0,720000.0,720000.0,HOUSE,HOUSE,O Connor Parkview,43.7081552,-79.2995506,2,2,2,900.0,472.86,1252.53,477.89,748.45,1035.01,284.54,267.46,1680.98,7,47,20,131,2502236,26022751,,54,54,O'Connor-Parkview,O'Connor-Parkview (54),Not an NIA or Emerging Neighbourhood,,17826817.0,O'Connor-Parkview
795000.0,950000.0,795000.0,HOUSE,HOUSE,Agincourt South Malvern West,43.7843209,-79.2671328,3,0,2,1300.0,84.05,3446.47,301.88,1556.44,416.3,784.7,530.56,5776.5,19,24,28,32,2502335,26022850,,128,128,Agincourt South-Malvern West,Agincourt South-Malvern West (128),Not an NIA or Emerging Neighbourhood,,17825233.0,Agincourt South-Malvern West
715000.0,649900.0,715000.0,HOUSE,HOUSE,East End Danforth,43.6797815,-79.2951148,3,0,1,1300.0,65.98,2650.22,283.55,533.74,455.4,343.26,231.31,1155.08,24,49,31,94,2502273,26022788,,62,62,East End-Danforth,East End-Danforth (62),Not an NIA or Emerging Neighbourhood,,17826225.0,East End-Danforth
751000.0,699000.0,751000.0,HOUSE,HOUSE,Weston Pellam Park,43.6780292,-79.4615239,3,0,4,1750.0,224.58,2169.07,272.99,422.23,911.5,425.17,552.74,2442.6,31,54,31,66,2502301,26022816,,91,91,Weston-Pelham Park,Weston-Pelham Park (91),Neighbourhood Improvement Area,NIA,17825777.0,Weston-Pelham Park
755000.0,749995.0,755000.0,HOUSE,HOUSE,Weston Pellam Park,43.6809177,-79.4600227,3,2,4,1750.0,215.36,2483.06,207.12,738.48,952.02,336.2,691.86,2725.03,26,50,33,66,2502301,26022816,,91,91,Weston-Pelham Park,Weston-Pelham Park (91),Neighbourhood Improvement Area,NIA,17825777.0,Weston-Pelham Park
749000.0,810000.0,749000.0,HOUSE,HOUSE,Weston Pellam Park,43.680034,-79.461942,3,1,3,900.0,207.5,2306.63,327.39,647.62,853.4,315.32,688.36,2666.21,27,53,32,66,2502301,26022816,,91,91,Weston-Pelham Park,Weston-Pelham Park (91),Neighbourhood Improvement Area,NIA,17825777.0,Weston-Pelham Park
732000.0,738000.0,732000.0,HOUSE,HOUSE,Woodbine Corridor,43.6811434,-79.318678,2,0,1,900.0,207.92,1099.88,226.07,358.51,378.91,393.97,743.88,484.92,38,63,41,92,2502275,26022790,,64,64,Woodbine Corridor,Woodbine Corridor (64),Not an NIA or Emerging Neighbourhood,,17826193.0,Woodbine Corridor
725000.0,749900.0,725000.0,HOUSE,HOUSE,Greenwood Coxwell,43.6695744,-79.3198484,2,0,1,900.0,233.12,2301.29,248.26,365.12,362.98,334.76,322.98,1641.23,28,53,31,91,2502276,26022791,,65,65,Greenwood-Coxwell,Greenwood-Coxwell (65),Not an NIA or Emerging Neighbourhood,,17826177.0,Greenwood-Coxwell
798000.0,798000.0,798000.0,HOUSE,HOUSE,East End Danforth,43.6832347,-79.3063005,2,1,2,900.0,536.39,1673.26,229.15,550.41,564.4,403.48,486.09,619.33,24,61,38,94,2502273,26022788,,62,62,East End-Danforth,East End-Danforth (62),Not an NIA or Emerging Neighbourhood,,17826225.0,East End-Danforth
720000.0,780000.0,720000.0,HOUSE,HOUSE,Beechborough Greenbrook,43.6958268,-79.4762213,2,0,1,900.0,242.95,2651.79,72.25,1103.5,825.4,619.57,650.08,3192.71,9,43,23,76,2502291,26022806,,112,112,Beechborough-Greenbrook,Beechborough-Greenbrook (112),Neighbourhood Improvement Area,NIA,17825937.0,Beechborough-Greenbrook
750000.0,829900.0,750000.0,HOUSE,HOUSE,Trinity Bellwoods,43.7421679,-79.2347624,2,1,2,1300.0,372.02,1926.2,446.72,1240.34,1259.47,287.64,234.78,2568.55,7,34,20,25,2502342,26022857,,138,138,Eglinton East,Eglinton East (138),Neighbourhood Improvement Area,NIA,17825121.0,Eglinton East
730000.0,745000.0,730000.0,HOUSE,HOUSE,Carleton Place,43.6620645,-79.35305749999999,3,0,3,1300.0,217.01,493.82,281.8,405.37,395.32,411.48,315.56,1710.31,45,82,37,86,2502281,26022796,,70,70,South Riverdale,South Riverdale (70),Not an NIA or Emerging Neighbourhood,,17826097.0,South Riverdale
750000.0,799900.0,750000.0,HOUSE,HOUSE,South Riverdale,43.6650469,-79.3476821,2,0,2,900.0,133.9,573.34,166.58,441.2,389.51,149.36,237.48,1516.29,50,71,32,86,2502281,26022796,,70,70,South Riverdale,South Riverdale (70),Not an NIA or Emerging Neighbourhood,,17826097.0,South Riverdale
800000.0,788800.0,800000.0,HOUSE,HOUSE,Port Perry,43.6777807,-79.4672083,2,1,3,1300.0,286.3,1844.33,142.71,657.46,610.14,559.09,510.63,2544.91,30,53,33,66,2502301,26022816,,91,91,Weston-Pelham Park,Weston-Pelham Park (91),Neighbourhood Improvement Area,NIA,17825777.0,Weston-Pelham Park
750000.0,799000.0,750000.0,HOUSE,HOUSE,Church Yonge Corridor,43.6543043,-79.3759921,2,1,2,900.0,180.22,163.89,51.99,639.08,142.4,251.67,69.39,319.1,247,95,62,38,2502329,26022844,,168,168,Downtown Yonge East,Downtown Yonge East (168),Not an NIA or Emerging Neighbourhood,,17825329.0,Downtown Yonge East
790000.0,820000.0,790000.0,HOUSE,HOUSE,Corso Italia Davenport,43.6808681,-79.4505855,2,1,2,900.0,477.98,2841.65,363.31,785.05,511.26,546.47,68.73,2351.61,41,53,34,65,2502302,26022817,,92,92,Corso Italia-Davenport,Corso Italia-Davenport (92),Not an NIA or Emerging Neighbourhood,,17825761.0,Corso Italia-Davenport
875000.0,899000.0,875000.0,HOUSE,HOUSE,South Riverdale,43.6603801,-79.3395557,2,0,2,1750.0,54.57,1379.27,292.74,658.58,195.34,110.31,198.22,2215.05,54,59,23,86,2502281,26022796,,70,70,South Riverdale,South Riverdale (70),Not an NIA or Emerging Neighbourhood,,17826097.0,South Riverdale
875000.0,878000.0,875000.0,HOUSE,HOUSE,Weston,43.6601644,-79.40255959999999,3,1,3,1300.0,144.48,291.82,247.09,414.13,285.41,309.34,311.12,947.21,278,87,81,80,2502287,26022802,,79,79,University,University (79),Not an NIA or Emerging Neighbourhood,,17826001.0,University
865000.0,799999.0,865000.0,HOUSE,HOUSE,Wexford Maryvale,43.7591087,-79.3074465,3,1,2,900.0,323.73,4568.03,616.2,394.62,401.81,332.87,567.22,3580.04,14,31,27,70,2502297,26022812,,119,119,Wexford/Maryvale,Wexford/Maryvale (119),Not an NIA or Emerging Neighbourhood,,17825841.0,Wexford/Maryvale
870000.0,850000.0,870000.0,HOUSE,HOUSE,Roncesvalles,43.642937,-79.4397151,1,0,1,900.0,236.33,866.28,214.57,597.97,354.39,304.39,358.05,1815.41,71,49,26,102,2502265,26022780,,86,86,Roncesvalles,Roncesvalles (86),Not an NIA or Emerging Neighbourhood,,17826353.0,Roncesvalles
846500.0,939900.0,846500.0,HOUSE,HOUSE,Dovercourt Wallace Emerson Junction,43.67124,-79.4343803,2,0,1,900.0,228.48,1675.99,186.3,608.31,707.2,516.59,662.9,1179.09,26,62,43,4,2502363,26022878,,171,171,Junction-Wallace Emerson,Junction-Wallace Emerson (171),Not an NIA or Emerging Neighbourhood,,17824785.0,Junction-Wallace Emerson
885000.0,898900.0,885000.0,HOUSE,HOUSE,Corso Italia Davenport,43.6745774,-79.4456343,4,2,3,1750.0,231.26,2445.39,349.19,374.71,287.05,268.23,828.7,1734.93,49,60,38,65,2502302,26022817,,92,92,Corso Italia-Davenport,Corso Italia-Davenport (92),Not an NIA or Emerging Neighbourhood,,17825761.0,Corso Italia-Davenport
830000.0,799000.0,830000.0,HOUSE,HOUSE,Woodbine Corridor,43.6830031,-79.3199763,1,0,1,700.0,212.25,868.24,52.64,139.03,149.04,211.9,642.62,277.75,36,60,39,92,2502275,26022790,,64,64,Woodbine Corridor,Woodbine Corridor (64),Not an NIA or Emerging Neighbourhood,,17826193.0,Woodbine Corridor
870000.0,799999.0,870000.0,HOUSE,HOUSE,Greenwood Coxwell,43.6759923,-79.3214458,2,2,2,900.0,265.24,1576.18,105.68,396.77,404.35,349.05,322.43,916.41,39,60,35,91,2502276,26022791,,65,65,Greenwood-Coxwell,Greenwood-Coxwell (65),Not an NIA or Emerging Neighbourhood,,17826177.0,Greenwood-Coxwell
875000.0,899000.0,875000.0,HOUSE,HOUSE,Greenwood Coxwell,43.6630971,-79.3252907,2,0,1,900.0,436.54,2383.23,165.63,807.9,610.57,548.17,336.49,2200.83,32,53,22,91,2502276,26022791,,65,65,Greenwood-Coxwell,Greenwood-Coxwell (65),Not an NIA or Emerging Neighbourhood,,17826177.0,Greenwood-Coxwell
815000.0,899000.0,815000.0,HOUSE,HOUSE,Greenwood Coxwell,43.6689362,-79.3225425,2,1,2,900.0,221.71,2343.56,337.94,392.8,511.64,451.37,378.93,1637.26,33,58,28,91,2502276,26022791,,65,65,Greenwood-Coxwell,Greenwood-Coxwell (65),Not an NIA or Emerging Neighbourhood,,17826177.0,Greenwood-Coxwell
887000.0,899900.0,887000.0,HOUSE,HOUSE,Briar Hill-Belgravia,43.7033985,-79.44714859999999,2,1,2,900.0,449.97,3092.16,355.8,807.17,376.89,483.31,423.63,781.58,40,45,32,51,2502316,26022831,,108,108,Briar Hill-Belgravia,Briar Hill-Belgravia (108),Not an NIA or Emerging Neighbourhood,,17825537.0,Briar Hill-Belgravia
875000.0,899900.0,875000.0,HOUSE,HOUSE,Woburn,43.7581315,-79.2450928,3,0,2,1300.0,371.13,315.48,146.11,787.62,1209.55,295.33,841.39,3227.22,8,30,27,21,2502346,26022861,,142,142,Woburn North,Woburn North (142),Neighbourhood Improvement Area,NIA,17825057.0,Woburn North
820000.0,909000.0,820000.0,HOUSE,HOUSE,Eglinton East,43.738557,-79.2459836,4,0,1,1300.0,425.61,2000.95,330.49,1402.41,302.41,210.35,112.57,1581.91,15,35,25,25,2502342,26022857,,138,138,Eglinton East,Eglinton East (138),Neighbourhood Improvement Area,NIA,17825121.0,Eglinton East
885000.0,879000.0,885000.0,HOUSE,HOUSE,Woburn,43.75750679999999,-79.2194748,3,2,2,1300.0,239.33,2316.47,175.2,370.68,542.0,380.13,357.15,4519.64,7,30,21,22,2502345,26022860,,141,141,Golfdale-Cedarbrae-Woburn,Golfdale-Cedarbrae-Woburn (141),Neighbourhood Improvement Area,NIA,17825073.0,Golfdale-Cedarbrae-Woburn
803517.0,829000.0,803517.0,HOUSE,HOUSE,Guildwood,43.7437198,-79.2013846,3,0,1,1300.0,510.2,4025.12,258.5,397.82,338.91,378.55,317.54,5165.51,0,20,12,23,2502344,26022859,,140,140,Guildwood,Guildwood (140),Not an NIA or Emerging Neighbourhood,,17825089.0,Guildwood
825000.0,849000.0,825000.0,HOUSE,HOUSE,Oakwood Village,43.6857581,-79.4443501,3,0,1,900.0,398.93,2486.32,488.52,497.75,463.0,163.17,796.49,1639.45,44,52,32,52,2502315,26022830,,107,107,Oakwood Village,Oakwood Village (107),Not an NIA or Emerging Neighbourhood,,17825553.0,Oakwood Village
900000.0,974900.0,900000.0,HOUSE,HOUSE,Corso Italia Davenport,43.6813811,-79.4563994,3,1,2,1300.0,354.33,2724.52,356.61,858.13,765.78,584.08,406.45,2570.42,30,51,33,65,2502302,26022817,,92,92,Corso Italia-Davenport,Corso Italia-Davenport (92),Not an NIA or Emerging Neighbourhood,,17825761.0,Corso Italia-Davenport
818000.0,849800.0,818000.0,HOUSE,HOUSE,Rexdale-Kipling,43.7169777,-79.5634514,3,0,1,900.0,359.92,3107.4,332.92,694.98,590.02,561.59,714.39,7789.84,20,16,17,151,2502216,26022731,,4,4,Rexdale-Kipling,Rexdale-Kipling (4),Not an NIA or Emerging Neighbourhood,,17827137.0,Rexdale-Kipling
815000.0,814900.0,815000.0,HOUSE,HOUSE,Weston Pellam Park,43.6776489,-79.4632107,3,1,3,1300.0,156.78,2042.94,225.32,428.07,787.31,449.76,634.97,2444.03,29,55,34,66,2502301,26022816,,91,91,Weston-Pelham Park,Weston-Pelham Park (91),Neighbourhood Improvement Area,NIA,17825777.0,Weston-Pelham Park
815000.0,999999.0,815000.0,HOUSE,HOUSE,Beechborough Greenbrook,43.6955053,-79.4757022,3,1,2,900.0,235.31,2681.86,66.8,1057.81,771.63,569.98,606.62,3171.75,10,42,22,76,2502291,26022806,,112,112,Beechborough-Greenbrook,Beechborough-Greenbrook (112),Neighbourhood Improvement Area,NIA,17825937.0,Beechborough-Greenbrook
811000.0,829000.0,811000.0,HOUSE,HOUSE,Tudor Ward,43.6673322,-79.42279570000001,8,0,3,1300.0,106.26,1288.95,337.01,738.77,636.08,517.49,223.01,503.82,88,74,56,3,2502364,26022879,,172,172,Dovercourt Village,Dovercourt Village (172),Not an NIA or Emerging Neighbourhood,,17824769.0,Dovercourt Village
816000.0,849000.0,816000.0,HOUSE,HOUSE,Weston Pellam Park,43.6802686,-79.4608907,3,1,2,900.0,285.98,2382.68,279.78,665.17,930.26,335.44,719.21,2670.09,25,53,34,66,2502301,26022816,,91,91,Weston-Pelham Park,Weston-Pelham Park (91),Neighbourhood Improvement Area,NIA,17825777.0,Weston-Pelham Park
835000.0,835000.0,835000.0,HOUSE,HOUSE,East End Danforth,43.686311,-79.307327,2,0,1,700.0,209.17,1471.75,211.73,710.09,427.16,56.5,204.75,426.13,26,64,36,94,2502273,26022788,,62,62,East End-Danforth,East End-Danforth (62),Not an NIA or Emerging Neighbourhood,,17826225.0,East End-Danforth
850000.0,499000.0,850000.0,HOUSE,HOUSE,Blake Jones,43.6752546,-79.3364492,2,2,2,700.0,293.17,1760.95,286.64,754.1,626.94,637.06,592.01,650.76,53,66,41,87,2502280,26022795,,69,69,Blake-Jones,Blake-Jones (69),Not an NIA or Emerging Neighbourhood,,17826113.0,Blake-Jones
850000.0,850000.0,850000.0,HOUSE,HOUSE,Junction Area,43.6667404,-79.4728959,1,1,2,700.0,591.27,695.02,196.0,643.05,383.79,178.92,320.74,1511.47,62,54,38,67,2502300,26022815,,90,90,Junction Area,Junction Area (90),Not an NIA or Emerging Neighbourhood,,17825793.0,Junction Area
820000.0,849900.0,820000.0,HOUSE,HOUSE,Rexdale Kipling,43.7273624,-79.5650707,3,0,1,900.0,214.23,2679.19,483.05,669.58,1058.39,601.97,887.94,7097.19,10,24,21,151,2502216,26022731,,4,4,Rexdale-Kipling,Rexdale-Kipling (4),Not an NIA or Emerging Neighbourhood,,17827137.0,Rexdale-Kipling
850000.0,899000.0,850000.0,HOUSE,HOUSE,East End Danforth,43.6859615,-79.2891359,2,1,2,900.0,316.74,2911.81,311.25,877.31,488.23,412.3,288.16,992.06,34,48,29,94,2502273,26022788,,62,62,East End-Danforth,East End-Danforth (62),Not an NIA or Emerging Neighbourhood,,17826225.0,East End-Danforth
