price,list_price,sold_price,home_type,home_type_bucket,neighbourhood,latitude,longitude,bedrooms,bedrooms_plus,bathrooms,estimated_area_sqft,Distance_to_School,Distance_to_Hospital,Distance_to_Park,Distance_to_Library,Distance_to_Bank,Distance_to_Pharmacy,Distance_to_Grocery,Distance_to_Subway,Restaurants_Within_1km,Parks_Within_2km,Schools_Within_2km,_id,AREA_ID,AREA_ATTR_ID,PARENT_AREA_ID,AREA_SHORT_CODE,AREA_LONG_CODE,AREA_NAME,AREA_DESC,CLASSIFICATION,CLASSIFICATION_CODE,OBJECTID,Neighbourhood
1149900.0,1149900.0,1149900.0,CONDO,CONDO,Waterfront Communities C1,43.6453719,-79.39144859999999,3,0,2,850.0,546.45,1264.5,223.66,992.01,164.39,119.43,53.91,593.71,281,78,47,42,2502325,26022840,,164,164,Wellington Place,Wellington Place (164),Not an NIA or Emerging Neighbourhood,,17825393.0,Wellington Place
1199000.0,1199000.0,1199000.0,CONDO,CONDO,South Parkdale,43.6384492,-79.4274302,2,0,2,950.0,587.52,575.56,52.97,524.23,470.3,64.55,369.75,2508.7,70,55,24,103,2502264,26022779,,85,85,South Parkdale,South Parkdale (85),Neighbourhood Improvement Area,NIA,17826369.0,South Parkdale
1188000.0,1188000.0,1188000.0,CONDO,CONDO,Bay Street Corridor,43.6570436,-79.3820394,3,0,2,950.0,142.12,445.85,195.73,433.14,125.09,110.91,31.81,99.36,261,105,77,5,2502362,26022877,,170,170,Yonge-Bay Corridor,Yonge-Bay Corridor (170),Not an NIA or Emerging Neighbourhood,,17824801.0,Yonge-Bay Corridor
1188800.0,1188800.0,1188800.0,CONDO,CONDO,Waterfront Communities C1,43.6424635,-79.39675319999999,2,0,2,850.0,381.14,1411.68,71.16,463.6,72.5,31.88,298.44,1124.77,189,70,34,42,2502325,26022840,,164,164,Wellington Place,Wellington Place (164),Not an NIA or Emerging Neighbourhood,,17825393.0,Wellington Place
1199000.0,1199000.0,1199000.0,CONDO,CONDO,Kensington-Chinatown,43.6567324,-79.392335,3,0,2,950.0,181.51,138.51,107.12,506.48,275.8,214.1,389.29,370.69,327,91,81,81,2502286,26022801,,78,78,Kensington-Chinatown,Kensington-Chinatown (78),Not an NIA or Emerging Neighbourhood,,17826017.0,Kensington-Chinatown
1199900.0,1199900.0,1199900.0,CONDO,CONDO,Annex,43.6705682,-79.3906888,2,0,2,850.0,227.84,909.22,111.72,223.04,148.66,81.05,184.93,54.34,144,93,79,63,2502304,26022819,,95,95,Annex,Annex (95),Not an NIA or Emerging Neighbourhood,,17825729.0,Annex
1179800.0,1179800.0,1179800.0,CONDO,CONDO,Junction Area,43.66383949999999,-79.45812529999999,2,0,2,1100.0,187.33,1839.03,257.1,664.99,613.97,408.86,758.1,869.73,47,56,35,67,2502300,26022815,,90,90,Junction Area,Junction Area (90),Not an NIA or Emerging Neighbourhood,,17825793.0,Junction Area
1199999.0,1199999.0,1199999.0,CONDO,CONDO,Bay Street Corridor,43.6668981,-79.3890419,2,0,2,850.0,273.74,578.67,111.22,559.34,268.46,234.01,182.73,346.62,168,95,84,6,2502361,26022876,,169,169,Bay-Cloverhill,Bay-Cloverhill (169),Not an NIA or Emerging Neighbourhood,,17824817.0,Bay-Cloverhill
1170900.0,1170900.0,1170900.0,CONDO,CONDO,Roncesvalles,43.64378809999999,-79.4329655,2,1,2,950.0,315.58,939.67,337.14,281.15,467.05,431.42,408.4,1842.31,82,58,29,102,2502265,26022780,,86,86,Roncesvalles,Roncesvalles (86),Not an NIA or Emerging Neighbourhood,,17826353.0,Roncesvalles
1198000.0,1198000.0,1198000.0,CONDO,CONDO,Waterfront Communities C8,43.6451075,-79.3692911,2,0,2,1300.0,305.98,1169.48,92.29,562.81,122.92,182.44,98.22,803.84,103,73,31,40,2502327,26022842,,166,166,St Lawrence-East Bayfront-The Islands,St Lawrence-East Bayfront-The Islands (166),Not an NIA or Emerging Neighbourhood,,17825361.0,St Lawrence-East Bayfront-The Islands
1190000.0,1190000.0,1190000.0,CONDO,CONDO,Waterfront Communities C8,43.64440039999999,-79.3712891,2,1,2,950.0,377.52,1152.62,161.15,679.38,51.25,310.6,59.36,725.55,115,75,35,40,2502327,26022842,,166,166,St Lawrence-East Bayfront-The Islands,St Lawrence-East Bayfront-The Islands (166),Not an NIA or Emerging Neighbourhood,,17825361.0,St Lawrence-East Bayfront-The Islands
1150000.0,1150000.0,1150000.0,CONDO,CONDO,Banbury Don Mills,43.7250724,-79.3287074,2,0,3,1500.0,290.0,3362.99,386.79,822.13,800.33,302.17,310.79,4282.22,2,27,17,111,2502256,26022771,,42,42,Banbury-Don Mills,Banbury-Don Mills (42),Not an NIA or Emerging Neighbourhood,,17826497.0,Banbury-Don Mills
1188888.0,1188888.0,1188888.0,CONDO,CONDO,Waterfront Communities C1,43.6453719,-79.39144859999999,3,0,2,850.0,546.45,1264.5,223.66,992.01,164.39,119.43,53.91,593.71,281,78,47,42,2502325,26022840,,164,164,Wellington Place,Wellington Place (164),Not an NIA or Emerging Neighbourhood,,17825393.0,Wellington Place
1160000.0,1160000.0,1160000.0,CONDO,CONDO,Church Yonge Corridor,43.65631740000001,-79.37669629999999,3,0,3,1100.0,120.23,311.65,103.11,660.9,211.11,51.78,185.72,348.87,247,102,65,38,2502329,26022844,,168,168,Downtown Yonge East,Downtown Yonge East (168),Not an NIA or Emerging Neighbourhood,,17825329.0,Downtown Yonge East
1199000.0,1199000.0,1199000.0,CONDO,CONDO,Mount Pleasant East,43.701438,-79.373823,2,0,2,850.0,438.67,1905.86,432.72,745.04,302.88,554.46,611.77,1926.36,29,46,31,59,2502308,26022823,,99,99,Mount Pleasant East,Mount Pleasant East (99),Not an NIA or Emerging Neighbourhood,,17825665.0,Mount Pleasant East
1139000.0,1139000.0,1139000.0,CONDO,CONDO,Annex,43.6687408,-79.3954127,2,0,2,850.0,142.38,1003.95,222.74,649.38,124.55,124.29,365.69,268.13,153,94,81,63,2502304,26022819,,95,95,Annex,Annex (95),Not an NIA or Emerging Neighbourhood,,17825729.0,Annex
1168000.0,1168000.0,0.0,CONDO,CONDO,Church-Yonge Corridor,43.6700845,-79.3864005,2,0,2,850.0,205.56,645.99,232.99,209.22,4.31,88.95,95.21,96.81,163,91,80,39,2502328,26022843,,167,167,Church-Wellesley,Church-Wellesley (167),Not an NIA or Emerging Neighbourhood,,17825345.0,Church-Wellesley
1149999.0,1149999.0,0.0,CONDO,CONDO,Annex,43.6726027,-79.3953805,2,0,2,1100.0,264.09,1343.62,43.83,547.41,234.23,242.7,66.74,491.17,117,93,72,63,2502304,26022819,,95,95,Annex,Annex (95),Not an NIA or Emerging Neighbourhood,,17825729.0,Annex
1175000.0,1175000.0,0.0,CONDO,CONDO,Forest Hill South,43.6884978,-79.4146412,2,0,2,1300.0,175.68,1206.81,159.37,736.2,128.75,168.86,180.29,392.24,13,69,38,57,2502310,26022825,,101,101,Forest Hill South,Forest Hill South (101),Not an NIA or Emerging Neighbourhood,,17825633.0,Forest Hill South
1299000.0,1299000.0,1299000.0,CONDO,CONDO,East End Danforth,43.678962,-79.3024666,2,0,1,2096.0,417.12,2180.12,89.3,550.53,994.55,941.2,387.59,1123.75,15,56,34,94,2502273,26022788,,62,62,East End-Danforth,East End-Danforth (62),Not an NIA or Emerging Neighbourhood,,17826225.0,East End-Danforth
1299000.0,1299000.0,1299000.0,CONDO,CONDO,High Park North,43.654449,-79.4680817,2,0,2,1100.0,566.59,1525.45,89.78,547.01,743.47,154.63,655.5,117.4,25,50,32,100,2502267,26022782,,88,88,High Park North,High Park North (88),Not an NIA or Emerging Neighbourhood,,17826321.0,High Park North
1268000.0,1268000.0,1268000.0,CONDO,CONDO,Waterfront Communities C8,43.64394670000001,-79.37450869999999,2,1,2,950.0,534.8,1109.12,44.38,848.03,173.31,443.11,239.65,495.88,156,69,37,40,2502327,26022842,,166,166,St Lawrence-East Bayfront-The Islands,St Lawrence-East Bayfront-The Islands (166),Not an NIA or Emerging Neighbourhood,,17825361.0,St Lawrence-East Bayfront-The Islands
1299000.0,1299000.0,1299000.0,CONDO,CONDO,Waterfront Communities The Island,43.6398212,-79.3776871,2,0,2,1500.0,1056.84,1535.71,129.38,1370.95,89.16,157.52,123.02,678.34,87,66,33,40,2502327,26022842,,166,166,St Lawrence-East Bayfront-The Islands,St Lawrence-East Bayfront-The Islands (166),Not an NIA or Emerging Neighbourhood,,17825361.0,St Lawrence-East Bayfront-The Islands
1243900.0,1243900.0,1243900.0,CONDO,CONDO,Moss Park,43.6521242,-79.36526959999999,2,1,2,1100.0,256.38,1022.35,264.26,331.51,64.45,132.53,142.13,1064.67,101,84,42,83,2502284,26022799,,73,73,Moss Park,Moss Park (73),Not an NIA or Emerging Neighbourhood,,17826049.0,Moss Park
1289900.0,1289900.0,1289900.0,CONDO,CONDO,Yonge St Clair,43.6865805,-79.3975526,2,0,2,1300.0,354.65,1752.88,286.11,471.44,57.54,332.45,189.99,345.62,31,72,38,61,2502306,26022821,,97,97,Yonge-St.Clair,Yonge-St.Clair (97),Not an NIA or Emerging Neighbourhood,,17825697.0,Yonge-St.Clair
1288800.0,1288800.0,1288800.0,CONDO,CONDO,Bay Street Corridor,43.6644522,-79.3881835,3,2,2,1900.0,54.82,306.72,180.18,831.19,318.28,76.31,289.4,372.12,196,94,82,6,2502361,26022876,,169,169,Bay-Cloverhill,Bay-Cloverhill (169),Not an NIA or Emerging Neighbourhood,,17824817.0,Bay-Cloverhill
1249000.0,1249000.0,1249000.0,CONDO,CONDO,High Park Swansea,43.6484374,-79.4865948,2,0,2,1300.0,89.67,1843.89,156.94,710.04,338.26,250.79,675.33,275.67,31,47,24,101,2502266,26022781,,87,87,High Park-Swansea,High Park-Swansea (87),Not an NIA or Emerging Neighbourhood,,17826337.0,High Park-Swansea
1240000.0,1240000.0,1240000.0,CONDO,CONDO,Waterfront Communities C1,43.6471698,-79.399339,2,0,2,950.0,184.35,857.98,88.87,742.93,202.17,237.4,181.05,1106.08,318,77,49,42,2502325,26022840,,164,164,Wellington Place,Wellington Place (164),Not an NIA or Emerging Neighbourhood,,17825393.0,Wellington Place
1295000.0,1295000.0,1295000.0,CONDO,CONDO,Waterfront Communities The Island,43.6381358,-79.39147,2,1,2,1300.0,258.66,2044.02,122.25,728.05,280.68,58.2,343.77,1197.81,94,61,24,41,2502326,26022841,,165,165,Harbourfront-CityPlace,Harbourfront-CityPlace (165),Not an NIA or Emerging Neighbourhood,,17825377.0,Harbourfront-CityPlace
1240000.0,1240000.0,1240000.0,CONDO,CONDO,Bay Street Corridor,43.6667966,-79.3886683,2,0,2,850.0,262.87,546.57,86.95,569.7,275.17,211.1,175.69,376.66,170,97,83,6,2502361,26022876,,169,169,Bay-Cloverhill,Bay-Cloverhill (169),Not an NIA or Emerging Neighbourhood,,17824817.0,Bay-Cloverhill
1265000.0,1265000.0,1265000.0,CONDO,CONDO,Lawrence Park South,43.717648,-79.4002655,2,0,2,1500.0,183.68,2151.84,136.61,813.08,715.35,133.52,257.77,983.58,28,46,38,55,2502312,26022827,,103,103,Lawrence Park South,Lawrence Park South (103),Not an NIA or Emerging Neighbourhood,,17825601.0,Lawrence Park South
1299900.0,1299900.0,1299900.0,CONDO,CONDO,Waterfront Communities The Island,43.6385874,-79.3861462,2,0,2,1700.0,658.59,1802.49,162.06,1148.45,556.02,57.54,94.59,918.53,106,64,29,41,2502326,26022841,,165,165,Harbourfront-CityPlace,Harbourfront-CityPlace (165),Not an NIA or Emerging Neighbourhood,,17825377.0,Harbourfront-CityPlace
1249999.0,1249999.0,1249999.0,CONDO,CONDO,Waterfront Communities C1,43.6433229,-79.40131459999999,2,1,2,1300.0,364.78,1177.63,111.79,461.15,79.92,172.16,219.52,1413.33,172,75,34,42,2502325,26022840,,164,164,Wellington Place,Wellington Place (164),Not an NIA or Emerging Neighbourhood,,17825393.0,Wellington Place
1299800.0,1299800.0,1299800.0,CONDO,CONDO,South Riverdale,43.6629934,-79.3404389,2,0,2,1300.0,315.05,1197.16,155.52,581.14,252.98,202.5,307.65,1916.25,68,66,30,86,2502281,26022796,,70,70,South Riverdale,South Riverdale (70),Not an NIA or Emerging Neighbourhood,,17826097.0,South Riverdale
1248000.0,1248000.0,1248000.0,CONDO,CONDO,Waterfront Communities C1,43.6424635,-79.39675319999999,2,1,2,950.0,381.14,1411.68,71.16,463.6,72.5,31.88,298.44,1124.77,189,70,34,42,2502325,26022840,,164,164,Wellington Place,Wellington Place (164),Not an NIA or Emerging Neighbourhood,,17825393.0,Wellington Place
1299000.0,1299000.0,1299000.0,CONDO,CONDO,Annex,43.6737189,-79.41219819999999,2,0,3,1100.0,271.35,513.94,288.94,907.69,5.63,365.35,83.09,433.52,72,81,59,63,2502304,26022819,,95,95,Annex,Annex (95),Not an NIA or Emerging Neighbourhood,,17825729.0,Annex
1220000.0,1220000.0,1220000.0,CONDO,CONDO,Church-Yonge Corridor,43.6688688,-79.38351109999999,3,0,2,950.0,104.5,431.27,132.32,429.92,254.24,167.36,191.01,275.76,165,90,73,39,2502328,26022843,,167,167,Church-Wellesley,Church-Wellesley (167),Not an NIA or Emerging Neighbourhood,,17825345.0,Church-Wellesley
1230000.0,1230000.0,1230000.0,CONDO,CONDO,Bay Street Corridor,43.6617616,-79.3836302,2,0,2,1100.0,228.76,314.77,194.42,933.24,16.41,42.71,87.93,139.53,219,97,81,6,2502361,26022876,,169,169,Bay-Cloverhill,Bay-Cloverhill (169),Not an NIA or Emerging Neighbourhood,,17824817.0,Bay-Cloverhill
1259000.0,1259000.0,1259000.0,CONDO,CONDO,Niagara,43.641749,-79.4213942,2,0,2,1100.0,579.48,262.64,183.0,907.3,265.93,179.29,253.02,2327.99,102,63,28,44,2502323,26022838,,162,162,West Queen West,West Queen West (162),Not an NIA or Emerging Neighbourhood,,17825425.0,West Queen West
1250000.0,1250000.0,1250000.0,CONDO,CONDO,Kensington-Chinatown,43.6574556,-79.4015134,1,1,1,650.0,169.53,253.67,171.61,257.95,12.06,98.12,3.62,943.84,258,82,82,81,2502286,26022801,,78,78,Kensington-Chinatown,Kensington-Chinatown (78),Not an NIA or Emerging Neighbourhood,,17826017.0,Kensington-Chinatown
1285000.0,1285000.0,1285000.0,CONDO,CONDO,Waterfront Communities C1,43.6396966,-79.38378039999999,2,1,2,1300.0,845.89,1622.41,70.9,1337.6,346.37,209.73,138.58,720.92,111,64,31,41,2502326,26022841,,165,165,Harbourfront-CityPlace,Harbourfront-CityPlace (165),Not an NIA or Emerging Neighbourhood,,17825377.0,Harbourfront-CityPlace
1209000.0,1209000.0,1209000.0,CONDO,CONDO,Niagara,43.641749,-79.4213942,2,0,2,1100.0,579.48,262.64,183.0,907.3,265.93,179.29,253.02,2327.99,102,63,28,44,2502323,26022838,,162,162,West Queen West,West Queen West (162),Not an NIA or Emerging Neighbourhood,,17825425.0,West Queen West
1295000.0,1295000.0,1295000.0,CONDO,CONDO,Forest Hill South,43.6871601,-79.4150637,2,0,2,1500.0,255.17,1056.61,240.16,584.56,234.47,254.28,255.33,240.62,17,67,38,57,2502310,26022825,,101,101,Forest Hill South,Forest Hill South (101),Not an NIA or Emerging Neighbourhood,,17825633.0,Forest Hill South
1299000.0,1299000.0,1299000.0,CONDO,CONDO,Waterfront Communities C8,43.652655,-79.3575772,3,1,2,950.0,200.83,1543.9,212.17,909.12,106.17,444.42,172.07,1674.81,50,80,35,40,2502327,26022842,,166,166,St Lawrence-East Bayfront-The Islands,St Lawrence-East Bayfront-The Islands (166),Not an NIA or Emerging Neighbourhood,,17825361.0,St Lawrence-East Bayfront-The Islands
1298000.0,1298000.0,1298000.0,CONDO,CONDO,Annex,43.6705682,-79.3906888,2,0,2,950.0,227.84,909.22,111.72,223.04,148.66,81.05,184.93,54.34,144,93,79,63,2502304,26022819,,95,95,Annex,Annex (95),Not an NIA or Emerging Neighbourhood,,17825729.0,Annex
1299900.0,1299900.0,1299900.0,CONDO,CONDO,TCAN - Annex,43.6687408,-79.3954127,2,0,2,790.0,142.38,1003.95,222.74,649.38,124.55,124.29,365.69,268.13,153,94,81,63,2502304,26022819,,95,95,Annex,Annex (95),Not an NIA or Emerging Neighbourhood,,17825729.0,Annex
1289000.0,1289000.0,1289000.0,CONDO,CONDO,Annex,43.6716658,-79.3881636,2,0,2,750.0,279.16,870.19,42.67,47.61,153.68,60.04,101.28,221.96,151,92,75,63,2502304,26022819,,95,95,Annex,Annex (95),Not an NIA or Emerging Neighbourhood,,17825729.0,Annex
1299900.0,1299900.0,1299900.0,CONDO,CONDO,Waterfront Communities The Island,43.6456689,-79.3930607,2,1,2,1300.0,415.38,1250.68,175.24,927.6,99.65,66.64,50.56,699.95,290,79,47,42,2502325,26022840,,164,164,Wellington Place,Wellington Place (164),Not an NIA or Emerging Neighbourhood,,17825393.0,Wellington Place
1299900.0,1299900.0,1299900.0,CONDO,CONDO,Annex,43.6687408,-79.3954127,2,0,2,750.0,142.38,1003.95,222.74,649.38,124.55,124.29,365.69,268.13,153,94,81,63,2502304,26022819,,95,95,Annex,Annex (95),Not an NIA or Emerging Neighbourhood,,17825729.0,Annex
1275000.0,1275000.0,1275000.0,CONDO,CONDO,Waterfront Communities C8,43.64394670000001,-79.37450869999999,2,1,2,950.0,534.8,1109.12,44.38,848.03,173.31,443.11,239.65,495.88,156,69,37,40,2502327,26022842,,166,166,St Lawrence-East Bayfront-The Islands,St Lawrence-East Bayfront-The Islands (166),Not an NIA or Emerging Neighbourhood,,17825361.0,St Lawrence-East Bayfront-The Islands
1249000.0,1249000.0,1249000.0,CONDO,CONDO,South Riverdale,43.6647797,-79.3409446,2,0,2,1300.0,516.72,1110.27,80.32,534.51,425.1,395.05,486.58,1713.52,68,66,32,86,2502281,26022796,,70,70,South Riverdale,South Riverdale (70),Not an NIA or Emerging Neighbourhood,,17826097.0,South Riverdale
1248000.0,1248000.0,1248000.0,CONDO,CONDO,Forest Hill South,43.6877433,-79.4139411,3,1,2,1700.0,174.73,1128.05,136.07,679.27,123.64,143.14,144.4,323.88,13,68,36,57,2502310,26022825,,101,101,Forest Hill South,Forest Hill South (101),Not an NIA or Emerging Neighbourhood,,17825633.0,Forest Hill South
1279000.0,1279000.0,1279000.0,CONDO,CONDO,Waterfront Communities The Island,43.641921,-79.3758133,2,1,2,1100.0,778.94,1312.02,189.02,1093.02,162.98,226.67,25.78,544.34,124,66,36,40,2502327,26022842,,166,166,St Lawrence-East Bayfront-The Islands,St Lawrence-East Bayfront-The Islands (166),Not an NIA or Emerging Neighbourhood,,17825361.0,St Lawrence-East Bayfront-The Islands
1295000.0,1295000.0,1295000.0,CONDO,CONDO,Rosedale-Moore Park,43.67525939999999,-79.3705998,2,0,2,1300.0,396.76,1470.78,225.25,916.39,612.12,582.32,399.15,232.28,28,77,39,60,2502307,26022822,,98,98,Rosedale-Moore Park,Rosedale-Moore Park (98),Not an NIA or Emerging Neighbourhood,,17825681.0,Rosedale-Moore Park
1299000.0,1299000.0,1299000.0,CONDO,CONDO,Englemount Lawrence,43.7084141,-79.4275689,3,0,2,2374.0,161.18,2469.11,86.25,871.71,452.89,551.92,845.44,1054.61,15,46,37,121,2502246,26022761,,32,32,Englemount-Lawrence,Englemount-Lawrence (32),Emerging Neighbourhood,EN,17826657.0,Englemount-Lawrence
1230000.0,1230000.0,1230000.0,CONDO,CONDO,The Beaches,43.6690097,-79.3054535,2,1,2,1100.0,227.51,2805.39,338.46,574.08,178.66,341.43,54.04,2019.36,28,45,23,93,2502274,26022789,,63,63,The Beaches,The Beaches (63),Not an NIA or Emerging Neighbourhood,,17826209.0,The Beaches
1228000.0,1228000.0,1228000.0,CONDO,CONDO,Yonge-St. Clair,43.6897059,-79.40207099999999,2,1,2,850.0,224.72,1721.64,310.52,785.15,446.33,544.96,381.32,701.19,26,67,35,61,2502306,26022821,,97,97,Yonge-St.Clair,Yonge-St.Clair (97),Not an NIA or Emerging Neighbourhood,,17825697.0,Yonge-St.Clair
1259000.0,1259000.0,1259000.0,CONDO,CONDO,Bay Street Corridor,43.6648039,-79.3869669,3,0,2,1500.0,158.01,344.6,131.72,794.82,218.23,17.39,192.62,266.95,192,96,83,6,2502361,26022876,,169,169,Bay-Cloverhill,Bay-Cloverhill (169),Not an NIA or Emerging Neighbourhood,,17824817.0,Bay-Cloverhill
1250000.0,1250000.0,1250000.0,CONDO,CONDO,Waterfront Communities The Island,43.642914,-79.380647,2,0,2,1300.0,930.03,1213.52,255.78,1190.53,70.64,267.14,50.02,305.43,196,69,41,40,2502327,26022842,,166,166,St Lawrence-East Bayfront-The Islands,St Lawrence-East Bayfront-The Islands (166),Not an NIA or Emerging Neighbourhood,,17825361.0,St Lawrence-East Bayfront-The Islands
1250000.0,1250000.0,1250000.0,CONDO,CONDO,Niagara,43.63664199999999,-79.4057224,2,0,2,1300.0,692.1,1256.82,141.01,516.68,544.92,21.85,194.55,2086.21,44,61,13,43,2502324,26022839,,163,163,Fort York-Liberty Village,Fort York-Liberty Village (163),Not an NIA or Emerging Neighbourhood,,17825409.0,Fort York-Liberty Village
1248800.0,1248800.0,1248800.0,CONDO,CONDO,Waterfront Communities The Island,43.6400887,-79.3939574,2,1,2,1100.0,94.49,1753.85,95.49,526.37,56.49,95.86,49.87,1126.15,144,68,26,41,2502326,26022841,,165,165,Harbourfront-CityPlace,Harbourfront-CityPlace (165),Not an NIA or Emerging Neighbourhood,,17825377.0,Harbourfront-CityPlace
1249000.0,1249000.0,1249000.0,CONDO,CONDO,Annex,43.673341,-79.3892433,2,1,2,1900.0,87.07,1074.15,103.72,165.29,178.43,180.88,304.07,352.05,133,93,69,63,2502304,26022819,,95,95,Annex,Annex (95),Not an NIA or Emerging Neighbourhood,,17825729.0,Annex
1300000.0,1300000.0,1300000.0,CONDO,CONDO,Waterfront Communities C1,43.6453719,-79.39144859999999,3,0,2,850.0,546.45,1264.5,223.66,992.01,164.39,119.43,53.91,593.71,281,78,47,42,2502325,26022840,,164,164,Wellington Place,Wellington Place (164),Not an NIA or Emerging Neighbourhood,,17825393.0,Wellington Place
1299000.0,1299000.0,1299000.0,CONDO,CONDO,Waterfront Communities C8,43.64440039999999,-79.3712891,3,0,2,950.0,377.52,1152.62,161.15,679.38,51.25,310.6,59.36,725.55,115,75,35,40,2502327,26022842,,166,166,St Lawrence-East Bayfront-The Islands,St Lawrence-East Bayfront-The Islands (166),Not an NIA or Emerging Neighbourhood,,17825361.0,St Lawrence-East Bayfront-The Islands
1240000.0,1240000.0,1240000.0,CONDO,CONDO,Bay Street Corridor,43.6648412,-79.38516720000001,2,0,2,950.0,137.97,232.68,89.78,800.52,73.71,106.89,54.16,133.58,200,96,78,6,2502361,26022876,,169,169,Bay-Cloverhill,Bay-Cloverhill (169),Not an NIA or Emerging Neighbourhood,,17824817.0,Bay-Cloverhill
1249000.0,1249000.0,1249000.0,CONDO,CONDO,Bay Street Corridor,43.6617616,-79.3836302,3,0,2,850.0,228.76,314.77,194.42,933.24,16.41,42.71,87.93,139.53,219,97,81,6,2502361,26022876,,169,169,Bay-Cloverhill,Bay-Cloverhill (169),Not an NIA or Emerging Neighbourhood,,17824817.0,Bay-Cloverhill
1295000.0,1295000.0,1295000.0,CONDO,CONDO,Waterfront Communities The Island,43.6377596,-79.3951472,2,1,2,1300.0,182.08,1935.34,115.94,452.48,288.45,97.72,311.66,1388.57,78,60,21,41,2502326,26022841,,165,165,Harbourfront-CityPlace,Harbourfront-CityPlace (165),Not an NIA or Emerging Neighbourhood,,17825377.0,Harbourfront-CityPlace
1235900.0,1235900.0,1235900.0,CONDO,CONDO,Roncesvalles,43.64378809999999,-79.4329655,2,0,2,950.0,315.58,939.67,337.14,281.15,467.05,431.42,408.4,1842.31,82,58,29,102,2502265,26022780,,86,86,Roncesvalles,Roncesvalles (86),Not an NIA or Emerging Neighbourhood,,17826353.0,Roncesvalles
1299000.0,1299000.0,1299000.0,CONDO,CONDO,Annex,43.6716658,-79.3881636,2,0,2,750.0,279.16,870.19,42.67,47.61,153.68,60.04,101.28,221.96,151,92,75,63,2502304,26022819,,95,95,Annex,Annex (95),Not an NIA or Emerging Neighbourhood,,17825729.0,Annex
1229900.0,1229900.0,1229900.0,CONDO,CONDO,Mount Pleasant West,43.7116476,-79.3948053,2,0,2,850.0,230.55,1876.13,86.44,551.45,347.62,370.72,351.03,622.13,69,55,41,2,2502365,26022880,,173,173,North Toronto,North Toronto (173),Not an NIA or Emerging Neighbourhood,,17824753.0,North Toronto
1269000.0,1269000.0,1269000.0,CONDO,CONDO,Annex,43.6723158,-79.3888155,2,0,2,1100.0,199.28,959.36,52.62,46.22,242.91,87.78,190.37,264.21,141,91,71,63,2502304,26022819,,95,95,Annex,Annex (95),Not an NIA or Emerging Neighbourhood,,17825729.0,Annex
1288000.0,1288000.0,1288000.0,CONDO,CONDO,Church Yonge Corridor,43.6697471,-79.385887,2,0,2,1100.0,161.27,592.86,180.53,254.38,59.54,116.52,61.48,116.58,162,91,80,39,2502328,26022843,,167,167,Church-Wellesley,Church-Wellesley (167),Not an NIA or Emerging Neighbourhood,,17825345.0,Church-Wellesley
1288000.0,1288000.0,1288000.0,CONDO,CONDO,Church Yonge Corridor,43.6688688,-79.38351109999999,2,0,2,750.0,104.5,431.27,132.32,429.92,254.24,167.36,191.01,275.76,165,90,73,39,2502328,26022843,,167,167,Church-Wellesley,Church-Wellesley (167),Not an NIA or Emerging Neighbourhood,,17825345.0,Church-Wellesley
1298000.0,1298000.0,1298000.0,CONDO,CONDO,Rosedale Moore Park,43.6734731,-79.3714268,2,1,2,1500.0,367.68,1277.81,208.15,706.96,475.24,391.64,191.79,191.51,32,80,45,60,2502307,26022822,,98,98,Rosedale-Moore Park,Rosedale-Moore Park (98),Not an NIA or Emerging Neighbourhood,,17825681.0,Rosedale-Moore Park
1249900.0,1249900.0,0.0,CONDO,CONDO,Moss Park,43.6505002,-79.3695382,2,2,2,2124.0,84.67,750.74,245.65,106.74,203.71,178.77,59.55,683.13,143,84,48,83,2502284,26022799,,73,73,Moss Park,Moss Park (73),Not an NIA or Emerging Neighbourhood,,17826049.0,Moss Park
1380000.0,1380000.0,1380000.0,CONDO,CONDO,Waterfront Communities C1,43.6417088,-79.3793164,3,1,2,1100.0,980.87,1331.35,119.79,1287.49,117.76,96.58,41.63,443.25,145,67,35,40,2502327,26022842,,166,166,St Lawrence-East Bayfront-The Islands,St Lawrence-East Bayfront-The Islands (166),Not an NIA or Emerging Neighbourhood,,17825361.0,St Lawrence-East Bayfront-The Islands
1395000.0,1395000.0,1395000.0,CONDO,CONDO,Annex,43.6694844,-79.3937943,2,0,2,1700.0,113.89,997.87,168.89,495.18,30.87,196.61,303.0,294.02,136,96,79,63,2502304,26022819,,95,95,Annex,Annex (95),Not an NIA or Emerging Neighbourhood,,17825729.0,Annex
1349000.0,1349000.0,1349000.0,CONDO,CONDO,Waterfront Communities C8,43.6462809,-79.3613713,2,1,2,1100.0,420.19,1554.46,40.61,703.43,264.02,542.74,233.33,1351.13,34,65,26,40,2502327,26022842,,166,166,St Lawrence-East Bayfront-The Islands,St Lawrence-East Bayfront-The Islands (166),Not an NIA or Emerging Neighbourhood,,17825361.0,St Lawrence-East Bayfront-The Islands
1399900.0,1399900.0,1399900.0,CONDO,CONDO,Moss Park,43.6521242,-79.36526959999999,2,1,2,1300.0,256.38,1022.35,264.26,331.51,64.45,132.53,142.13,1064.67,101,84,42,83,2502284,26022799,,73,73,Moss Park,Moss Park (73),Not an NIA or Emerging Neighbourhood,,17826049.0,Moss Park
